CustomerID,period,TotalPrice,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,n_sales_last_6_m
15835,201107,187.20000000000002,,,,187.2,,301.10999999999996,1
15838,201107,,3464.6599999999994,494.7,1095.96,3277.24,277.5,,1
15840,201107,,231.84,,,,,,1
15841,201107,,-9.959999999999999,281.65999999999997,,,,331.6,1
15843,201107,,,,,,118.95,,1
15845,201107,553.52,426.17999999999995,304.58,-51.0,,929.2200000000001,303.36,1
15847,201107,,,,,,180.68,,1
15850,201107,,118.88000000000004,,,,,,1
15852,201107,,57.5,103.21000000000001,,,,,1
15854,201107,356.0,453.3,527.6899999999998,,309.40000000000003,303.0,214.2,1
15855,201107,237.55,132.18,140.31,106.4,95.80000000000001,,,1
15856,201107,841.3,685.0900000000003,772.5699999999999,1290.4000000000003,516.2900000000001,1078.9,,1
15858,201107,,,,,,432.29000000000025,,1
15860,201107,120.23000000000002,,,317.5999999999999,,,,1
15861,201107,407.5199999999998,,,,722.48,,,1
15862,201107,,,136.78000000000003,,,,,1
15863,201107,,,9.2,,,,,1
15864,201107,,171.84,,,,-13.899999999999999,242.42000000000002,1
15865,201107,,,313.93,,,,,1
15867,201107,566.1300000000001,302.71999999999997,252.30000000000007,217.14,215.49,133.0,379.8999999999999,1
15869,201107,,,,,149.64,,,1
15874,201107,,44.95,118.3,1137.15,296.3999999999999,584.3499999999999,,1
15881,201107,,,,,,,323.79,1
15882,201107,,,145.04,,,,,1
15885,201107,,,,,,15.0,,1
15891,201107,,,,524.52,,,,1
15894,201107,,,,,106.81,,,1
15897,201107,,,222.05,,,,,1
15898,201107,,,-4.2,312.6,168.7,,,1
15903,201107,,,,480.36000000000007,-0.42,161.28000000000003,,1
15906,201107,114.55000000000001,,271.8299999999999,,365.43000000000006,,,1
15907,201107,,278.33999999999986,251.17999999999992,,,,,1
15909,201107,,191.93999999999997,,,,,,1
15910,201107,,,120.82000000000002,118.89000000000001,,161.41000000000005,149.49,1
15912,201107,,123.13,,141.49,,,,1
15916,201107,,113.35000000000002,,160.12000000000003,,,342.6099999999999,1
15917,201107,,,,123.10000000000001,,,,1
15918,201107,,192.22999999999996,,,142.0,,,1
15921,201107,,336.03000000000003,,,,,,1
15925,201107,,,207.15,,,,,1
15932,201107,,288.87,305.02,306.04,331.69000000000005,317.73,,1
15935,201107,,,,416.8600000000001,,,,1
15938,201107,,,92.7,105.0,62.7,,74.9,1
15939,201107,390.97999999999996,587.5200000000001,252.0,2337.6,678.65,602.04,749.3099999999998,1
15940,201107,,,,,,31.799999999999997,,1
15944,201107,,,,,325.1,,,1
15951,201107,,,,,,375.16999999999996,,1
15952,201107,95.15000000000002,,,232.65000000000003,,,,1
15953,201107,,,171.92,,242.03,,183.45000000000005,1
15955,201107,,-9.95,381.45000000000005,491.7900000000001,,,,1
15967,201107,,,,,,,173.79999999999998,1
15969,201107,,308.7,,,,,,1
15970,201107,,,,,,314.1,,1
15971,201107,731.9,,,22.650000000000002,301.5,762.0,,1
15973,201107,,,,-10.95,,,-197.1,1
15974,201107,492.2799999999999,481.36,656.2999999999998,,135.35,769.2399999999999,,1
15976,201107,,220.94999999999996,209.98999999999998,,,,,1
15980,201107,,,,,760.1800000000001,,,1
15981,201107,397.20000000000005,438.8000000000001,231.4,520.8,600.0,270.0,,1
15984,201107,,,,212.19,234.35000000000002,104.95,107.89000000000001,1
15985,201107,-105.0,,,899.58,,,,1
15987,201107,287.28999999999996,,402.6,,,,,1
15990,201107,,,,,,401.37000000000006,,1
15996,201107,,125.13,,,169.72999999999996,222.29000000000005,,1
15998,201107,,324.0400000000001,,,918.8300000000002,,,1
16003,201107,39.2,573.6999999999999,,,,,,1
16005,201107,,120.49000000000001,,,177.58999999999983,,,1
16006,201107,,,101.39999999999999,,,,,1
16007,201107,,363.69999999999993,369.75000000000006,,,,,1
16008,201107,,,139.15,,,,,1
16010,201107,,,,297.4,,,,1
16011,201107,147.18,378.86999999999995,,119.1,118.55,347.09000000000003,,1
16013,201107,1254.2399999999998,1660.5,2675.2,547.8,1799.17,2963.1000000000004,1435.1,1
16014,201107,267.0,,,,,262.9299999999999,,1
16016,201107,,,127.19,308.10999999999996,,,,1
16018,201107,,161.9,,,,,,1
16019,201107,462.7499999999999,,,232.67999999999998,303.32,1129.35,605.05,1
16022,201107,,,,,628.2800000000001,,,1
16023,201107,,,322.85,,177.84,,,1
16027,201107,150.85,108.7,116.94999999999999,,,317.21999999999997,,1
16029,201107,2124.4799999999996,3959.6,-3585.8399999999997,1340.4,2781.480000000001,4200.36,2049.3900000000003,1
16030,201107,,,,,,331.24000000000007,,1
16031,201107,,,,305.63,,,,1
16033,201107,647.8900000000002,626.41,914.5200000000001,411.88,629.5299999999999,195.80999999999992,744.1000000000006,1
16034,201107,,,284.1,,,,153.6,1
16036,201107,,,,,188.72999999999996,,,1
16037,201107,,,,,251.56000000000003,303.0,,1
16038,201107,,58.92999999999999,316.94999999999993,,,,,1
16040,201107,453.74999999999994,,,,422.43000000000006,,,1
16042,201107,,,,,,,24.95,1
16043,201107,,,224.54,144.10000000000002,,,307.85,1
16045,201107,,269.4,,196.8,,664.4500000000003,,1
16050,201107,,137.9,,,,,,1
16055,201107,,,134.8,,,,,1
16057,201107,,,350.60999999999996,,-60.349999999999994,683.9800000000001,,1
16059,201107,,303.59999999999997,,,384.45,,145.0,1
16061,201107,,,,,-29.95,,,1
16062,201107,199.9599999999999,,,330.62000000000023,,,,1
16063,201107,,,,,335.32,,,1
16072,201107,,,,,,584.3199999999999,,1
16073,201107,,,,,,94.35,,1
16076,201107,325.47,,305.45,,,,,1
16078,201107,,,,,79.2,,,1
16080,201107,,,,,89.70000000000002,,,1
16081,201107,,424.23999999999995,,,410.53000000000003,,,1
16084,201107,,,,,,436.17999999999995,,1
16085,201107,,,,143.69,,,181.35,1
16086,201107,,,306.53000000000003,,,101.19,,1
16091,201107,157.81,,157.25,,,,,1
16092,201107,,-8.5,282.85999999999996,,310.87,,,1
16094,201107,,,240.39999999999995,,,,-24.7,1
16096,201107,,,,,320.62,,,1
16097,201107,,,,185.05,,,,1
16098,201107,289.95,211.92,,157.9,,421.79999999999995,,1
16099,201107,273.8,,,318.3,,,,1
16103,201107,351.14,270.79999999999995,,534.46,,,,1
16105,201107,,,,336.96,,,,1
16107,201107,318.8,532.9000000000001,,,,,,1
16109,201107,,,296.88,,,314.99999999999994,,1
16110,201107,,,,,284.2299999999998,409.7000000000004,,1
16112,201107,59.6,,,,,,136.14000000000001,1
16113,201107,,161.38000000000002,,,,,,1
16114,201107,,135.75000000000003,,,,,,1
16115,201107,,147.76000000000002,166.94,,205.13,138.83,,1
16116,201107,,,592.8800000000001,,,,,1
16117,201107,,232.21,,,,,,1
16121,201107,,,287.89000000000004,,,,,1
16122,201107,,,,,,,144.12,1
16124,201107,,,,,,,187.15000000000003,1
16126,201107,,952.65,,,,891.3500000000001,,1
16128,201107,306.4,,,,388.3,,,1
16131,201107,,,608.16,1056.3600000000001,,,,1
16133,201107,768.2399999999999,243.71999999999997,2940.8199999999997,2896.9200000000005,,298.70000000000005,317.46000000000004,1
16135,201107,,,,,517.5499999999998,,,1
16136,201107,,,,,159.3,,,1
16139,201107,,,139.79999999999998,,,,,1
16142,201107,,,,535.3400000000001,,,,1
16143,201107,,,361.3200000000001,,,401.5,,1
16144,201107,,,,175.2,,,,1
16145,201107,299.82,314.94,-2.41,337.35999999999996,,310.08,364.36,1
16146,201107,75.0,,273.44,385.69,,,,1
16148,201107,,,,,,76.32000000000001,,1
16150,201107,,,,,547.51,,-60.05,1
16152,201107,,,,,1829.04,,,1
16153,201107,,298.19,186.89999999999998,,,,,1
16156,201107,342.30000000000007,,447.71,,293.02000000000004,303.84000000000003,,1
16159,201107,,,,,348.2000000000001,,,1
16161,201107,426.15000000000015,305.70000000000005,601.11,345.35,,510.6399999999996,200.25000000000003,1
16162,201107,,,,37.4,,,,1
16163,201107,,,,0.0,,,,1
16168,201107,391.81,143.5,392.25999999999993,292.85,163.2,,127.7,1
16170,201107,305.00000000000006,314.6600000000001,,625.5799999999998,,,,1
16172,201107,,351.96999999999997,,199.38,,,,1
16175,201107,,269.91,194.12,272.85999999999996,,,,1
16180,201107,1885.1,1581.85,1564.5500000000002,1180.88,,,,1
16182,201107,,,1692.0,,,825.0,,1
16184,201107,116.93,299.66999999999996,148.22,,,,,1
16185,201107,,,,334.99999999999994,,,,1
16186,201107,594.04,285.14000000000004,347.11999999999995,392.40999999999997,,,,1
16187,201107,,910.9800000000002,541.76,1346.9800000000005,,675.9000000000001,,1
16188,201107,189.26,,,565.77,,,,1
16191,201107,,,,,594.75,509.05999999999995,819.6700000000001,1
16193,201107,,,,314.45,,,,1
16200,201107,,550.5699999999999,,,,,,1
16203,201107,60.0,,,147.6,,,-3.75,1
16205,201107,,112.35,,,,,,1
16206,201107,,,127.45000000000002,,,,161.3,1
16208,201107,,,,,,497.59,,1
16209,201107,,1598.3100000000002,,305.95,,,,1
16210,201107,,,1716.2700000000002,,,1866.3000000000002,10.0,1
16212,201107,,,,,489.0,,,1
16214,201107,,313.08000000000004,,206.7,542.9699999999999,,,1
16216,201107,,,,,914.9300000000002,,,1
16217,201107,,,,114.19000000000001,145.20000000000002,,,1
16218,201107,452.0,-29.81,1041.1599999999999,,216.3,,,1
16221,201107,,,,,148.63,,,1
16222,201107,,,,,,,846.7200000000007,1
16224,201107,322.66999999999996,,,543.21,,,,1
16225,201107,353.08,183.95000000000002,,,416.60999999999996,,,1
16226,201107,,,124.32000000000001,130.8,,,,1
16227,201107,,,-5.9,314.22,,,,1
16229,201107,,,358.20000000000005,,,,,1
16230,201107,,266.1,275.92999999999995,,,,,1
16232,201107,358.57,,366.4699999999999,,,,,1
16233,201107,,,,,,,179.10000000000002,1
16235,201107,,320.83000000000004,,,,235.79000000000002,99.76999999999998,1
16239,201107,,306.59999999999997,,,,,,1
16241,201107,196.27999999999986,173.82000000000005,166.66000000000005,229.26999999999992,,,160.38000000000002,1
16242,201107,,453.6900000000001,176.59,,211.36,,,1
16244,201107,,,466.12,,,,,1
16245,201107,,,,-8.850000000000001,453.98,,,1
16247,201107,,114.56,,,,,,1
16249,201107,331.73999999999995,,205.7,814.8300000000002,,,,1
16250,201107,,,,,163.3,,,1
16253,201107,,,,,1700.3999999999996,,,1
16255,201107,730.4700000000004,,,168.46,,219.36,299.59999999999997,1
16256,201107,,,,,732.6300000000002,,,1
16257,201107,,46.95,,,,,,1
16258,201107,1152.8,801.0,1032.4599999999998,,,,,1
16261,201107,,,,254.95999999999995,,,,1
16265,201107,750.8999999999999,,-13.65,,432.29999999999995,1591.83,,1
16266,201107,161.9,117.0,371.8399999999999,,,,,1
16275,201107,,,559.8699999999999,,,,,1
16276,201107,,810.6000000000001,,,,,,1
16279,201107,,359.08,,,,,-12.9,1
16282,201107,,,,,,,168.3,1
16283,201107,194.66,,277.80999999999995,,,,,1
16287,201107,,142.5,,,,,,1
16293,201107,,,433.42999999999995,,317.56,,,1
16297,201107,,,-3.15,-20.4,298.95000000000005,,,1
16298,201107,,114.3,,,,,,1
16303,201107,,,,,,,827.1799999999998,1
16306,201107,,,37.8,,,321.21999999999997,175.14999999999998,1
16308,201107,,,640.0,,320.0,,,1
16309,201107,,,,334.20000000000005,,,,1
16315,201107,,,,,,,226.37,1
16316,201107,19.919999999999998,363.78,680.1400000000001,,823.05,,-30.6,1
16317,201107,462.58000000000004,,,,,570.76,,1
16319,201107,,,404.40000000000003,,,,,1
16320,201107,,185.78000000000003,852.6800000000002,,,,,1
16321,201107,,,,,,67.95000000000002,87.75,1
16323,201107,,,207.50000000000003,,,,,1
16324,201107,,166.55999999999997,,,,,,1
16325,201107,225.2,,,137.72000000000003,,,,1
16326,201107,155.34000000000003,382.9,109.05000000000001,,,,426.6299999999999,1
16327,201107,,,729.0699999999998,,582.3499999999999,,622.62,1
16332,201107,307.97,,,,,122.30000000000001,,1
16333,201107,,,1332.4,7325.840000000002,1920.48,2508.48,,1
16339,201107,,,,,,109.95000000000002,,1
16341,201107,,,792.2100000000002,,,,,1
16342,201107,89.26,136.95,,,,,,1
16348,201107,,127.62000000000003,,455.69999999999993,,,,1
16349,201107,,,,,,53.5,,1
16350,201107,,,,,,,376.6999999999999,1
16351,201107,,,,,,,153.9,1
16353,201107,664.8300000000002,,684.3600000000001,,175.72000000000003,237.60000000000002,547.5999999999999,1
16356,201107,,,107.67,0.6500000000000001,102.00000000000001,,,1
16357,201107,,120.05000000000001,137.9,,,,,1
16358,201107,,459.6000000000001,,,,,,1
16359,201107,,201.82,160.65,173.40000000000003,130.56,209.24999999999997,80.60000000000001,1
16365,201107,319.25,,,,120.9,,,1
16369,201107,,,354.45,,,,,1
16370,201107,,271.0400000000001,,275.5399999999999,,,,1
16374,201107,,,,,156.3,,,1
16377,201107,,,,,676.2,,,1
16378,201107,,,,75.9,,287.05,,1
16383,201107,,,,,309.46,,,1
16384,201107,,,,,409.09999999999997,,,1
16386,201107,,,,,61.10000000000001,,,1
16387,201107,,,,,,,94.36,1
16389,201107,,,550.52,,119.65,,,1
16392,201107,,,,,221.19000000000005,,,1
16393,201107,509.82999999999987,133.62,205.37000000000003,128.25,,214.04999999999998,,1
16394,201107,,313.79999999999995,,295.0700000000001,,312.41,,1
16395,201107,,516.69,,,,,450.5600000000001,1
16398,201107,481.1,,,-19.9,1169.9500000000003,,,1
16399,201107,,,,178.41,,,,1
16401,201107,477.45000000000005,309.9,684.2399999999999,,306.6,177.9,487.9,1
16402,201107,,,,,87.8,,,1
16403,201107,,,,,,-16.45,177.5,1
16405,201107,,,,,,167.25,,1
16407,201107,265.86999999999995,,194.39999999999998,60.0,,277.09999999999997,263.24,1
16409,201107,235.70999999999995,,,531.9999999999998,,,271.56,1
16414,201107,,,,,50.8,,,1
16418,201107,,,,145.91000000000003,,,,1
16419,201107,,233.76,,,251.51999999999998,252.66000000000003,,1
16422,201107,2744.54,4545.93,4077.4799999999996,2978.7099999999996,3291.9399999999996,2198.2799999999997,2557.7100000000005,1
16424,201107,,133.56,,,,,-51.0,1
16425,201107,,,,,,302.69999999999993,,1
16426,201107,,,,,328.37,,,1
16427,201107,,,,,131.26,109.8,,1
16431,201107,,,298.88,,,343.93,,1
16434,201107,,,201.27,,121.95,401.0,,1
16440,201107,,,272.46000000000004,,,,,1
16441,201107,,,,,,211.0,,1
16442,201107,,,,285.37,,,,1
16444,201107,,,120.99999999999999,,103.18000000000004,,,1
16446,201107,,,2.9,,,,,1
16448,201107,,,188.89,,,,,1
16449,201107,,-33.0,291.0,,416.6899999999999,,,1
16454,201107,,,,-15.05,,,,1
16455,201107,,,188.10000000000002,,413.69999999999993,,,1
16456,201107,,,,339.93,,449.2799999999999,,1
16457,201107,,,208.36,,,,,1
16458,201107,185.00000000000003,388.30000000000007,216.3,198.0,157.7,373.5,,1
16461,201107,,151.42,,,,,,1
16462,201107,,34.0,,,34.0,,,1
16463,201107,,,314.4200000000001,,,,,1
16466,201107,,198.76999999999998,212.39999999999998,,,111.66999999999999,,1
16469,201107,,,,276.88000000000005,,,,1
16470,201107,,,129.32,,,,,1
16471,201107,,,,,223.95,,,1
16473,201107,,98.3,,,-1.25,68.4,149.41,1
16475,201107,91.39999999999999,57.9,,,310.0,,,1
16477,201107,446.7500000000001,,376.3,,214.49999999999997,,417.30999999999995,1
16483,201107,,,139.35000000000002,,,,,1
16484,201107,,379.4000000000001,,,,,,1
16493,201107,,414.48999999999995,,,,240.0,127.80000000000001,1
16494,201107,,,,,,826.5299999999999,,1
16495,201107,,,,,246.51,,,1
16496,201107,,-37.3,448.34,,,,736.6999999999999,1
16497,201107,,,863.0199999999998,,175.3,,512.38,1
16498,201107,-5.100000000000001,91.22000000000001,,,,,,1
16500,201107,,,,,,,165.0,1
16503,201107,,,251.6,,,,353.69999999999993,1
16509,201107,,,,,,363.7,,1
16511,201107,241.95000000000002,,,,340.75,,,1
16515,201107,365.2799999999999,,,301.81999999999994,,320.5099999999998,,1
16517,201107,,,,,162.70000000000005,,,1
16518,201107,,,,,-3.4,190.70000000000002,,1
16520,201107,,413.6999999999998,,297.16,,,,1
16523,201107,799.25,392.00000000000006,986.3999999999997,461.7,613.7,,743.9000000000001,1
16525,201107,985.36,1427.14,1547.7200000000005,435.0,1841.0800000000002,1625.2999999999997,307.05,1
16526,201107,,290.35999999999996,,,,,,1
16529,201107,,455.25,,,,,,1
16531,201107,,,,,,245.90999999999997,146.1,1
16532,201107,2606.4,,,,,,1910.4,1
16539,201107,,,306.35999999999996,,,,,1
16545,201107,,339.3,,,,,,1
16546,201107,,,,,,487.75,,1
16549,201107,,,,,,,119.49000000000001,1
16550,201107,-3.65,733.3400000000004,,478.02999999999986,,,,1
16551,201107,,,,,,,311.07000000000005,1
16552,201107,,,,284.44,,,,1
16553,201107,,988.6400000000001,809.26,1078.98,846.5,336.0,,1
16554,201107,,,226.11000000000004,,,,-5.1000000000000005,1
16556,201107,,445.41999999999985,369.76,318.06999999999994,,640.1400000000001,,1
16558,201107,384.1900000000001,305.18,613.54,506.7500000000001,853.0400000000002,254.78000000000003,301.28000000000003,1
16566,201107,,183.10999999999999,185.22000000000003,,,94.89999999999999,,1
16567,201107,,,308.03999999999996,,,,557.56,1
16570,201107,-62.8,361.31999999999994,569.0899999999999,,454.08000000000004,450.06,-8.5,1
16571,201107,-37.96,460.11,,,436.68,,,1
16572,201107,289.79999999999995,,,,342.58,,,1
16573,201107,,,,,-10.25,292.62999999999994,,1
16581,201107,-35.400000000000006,105.84,,,,,,1
16584,201107,,,,-28.049999999999997,611.94,,,1
16586,201107,,,,463.95,,,,1
16587,201107,,,,225.14999999999995,,,,1
16592,201107,693.3499999999998,368.15,341.38,332.27,,455.27999999999986,,1
16593,201107,,185.9,,,,,69.6,1
16598,201107,,,,,-4.35,145.05,,1
16600,201107,,,,,111.60000000000001,,125.86,1
16607,201107,421.7,,327.0,145.87,141.41,447.9599999999999,,1
16609,201107,722.4199999999998,,1430.0899999999992,557.5299999999997,,,,1
16610,201107,,,75.66,,,,,1
16611,201107,,129.49,,-8.5,,,,1
16612,201107,,428.85,,,,280.04999999999995,,1
16614,201107,,506.18999999999994,,,,,,1
16617,201107,,,,151.85000000000002,,,,1
16618,201107,,,341.52,,354.65999999999997,,728.16,1
16619,201107,,,,,204.41,,,1
16620,201107,,,,,95.76,,,1
16621,201107,118.71,,327.85,,162.85,,,1
16623,201107,,,,129.45,,,,1
16624,201107,,,426.4299999999999,,,,,1
16625,201107,,,,,333.08000000000004,,,1
16626,201107,123.15,911.14,,,793.6499999999999,,,1
16628,201107,410.63000000000005,,352.25999999999993,360.6500000000001,,,,1
16633,201107,,255.79999999999998,,447.52,,,,1
16634,201107,,,53.1,,,,,1
16637,201107,,,,303.61999999999995,,,,1
16638,201107,,,,,465.3,528.27,142.82,1
16639,201107,,,162.95000000000002,308.2,,,,1
16642,201107,,,299.23,,,,,1
16643,201107,,,,487.51,,,,1
16644,201107,,111.36999999999999,722.4099999999997,,,,,1
16647,201107,,86.31,127.75,,,,,1
16652,201107,,,1440.9599999999998,-21.9,1588.16,,,1
16654,201107,64.02,35.400000000000006,-6.3,274.45,,,,1
16655,201107,638.19,418.44999999999993,,,,,812.2500000000001,1
16656,201107,1697.4399999999996,,1093.44,708.6,357.12,659.28,267.13,1
16657,201107,203.5600000000001,,,,242.55,,,1
16659,201107,,39.12,,,,,,1
16660,201107,,,101.76,,,,282.59999999999997,1
16667,201107,,,,,,203.35000000000002,,1
16668,201107,19.5,74.16,71.82,,,50.76,,1
16670,201107,,584.64,,554.38,582.4800000000001,,368.9999999999999,1
16671,201107,,1382.8799999999999,,,,,,1
16672,201107,585.0,1506.4499999999998,1005.4999999999999,1281.3,1175.44,,,1
16676,201107,,,271.04,329.24,,,464.82000000000005,1
16678,201107,236.94,,524.5700000000002,429.90000000000003,309.67999999999995,,,1
16681,201107,456.84,,259.32000000000005,314.91999999999996,301.6,,,1
16682,201107,100.8,525.5,,,,,,1
16684,201107,8807.560000000001,-608.84,6426.519999999999,4018.3599999999997,4819.08,6545.939999999999,,1
16686,201107,,,382.13999999999993,141.68,,326.3699999999999,,1
16690,201107,,,86.5,,,,,1
16692,201107,,,,,1267.5,8.5,,1
16693,201107,,,,,157.56,,,1
16696,201107,99.0,,523.5,35.400000000000006,,,,1
16697,201107,,,,112.75000000000001,,,,1
16698,201107,,,,816.0,1182.0,,,1
16700,201107,433.3300000000001,385.91999999999996,768.7199999999999,402.6099999999999,483.30000000000007,433.00000000000006,508.36000000000007,1
16701,201107,923.0899999999999,663.16,319.25,-28.9,353.3,353.59,366.12,1
16705,201107,1562.19,,1574.2700000000002,1407.8999999999999,,2481.61,-0.72,1
16709,201107,,,714.16,149.89999999999998,1120.5300000000002,,,1
16710,201107,206.25,,748.0599999999998,,364.6099999999999,,,1
16711,201107,311.07000000000005,,,,,384.6,,1
16712,201107,,393.7799999999999,482.5899999999998,,721.7800000000003,,,1
16713,201107,460.1400000000002,529.6699999999994,,798.46,168.4,845.6800000000001,,1
16714,201107,,,15.0,,,,896.5299999999993,1
16716,201107,,,,,166.8,153.0000000000001,,1
16717,201107,-530.47,828.9100000000001,,,,-29.1,,1
16719,201107,308.19999999999993,,,225.72,,152.83,152.45,1
16721,201107,,,,,292.46999999999997,,,1
16722,201107,685.7399999999999,290.2,396.13,451.59999999999997,,314.36,,1
16725,201107,,,,,,219.16999999999996,228.69999999999996,1
16726,201107,,,191.40000000000003,,,474.22,,1
16728,201107,,223.06999999999994,,102.44000000000001,224.49,,,1
16729,201107,1115.3500000000004,653.1599999999999,1444.1699999999996,1389.9600000000003,,,,1
16730,201107,,,,293.9199999999999,,-40.32,187.02000000000004,1
16735,201107,,,,434.2600000000001,,,660.3600000000001,1
16738,201107,,,,,,3.75,,1
16739,201107,,312.55000000000007,,,,,,1
16743,201107,457.36999999999995,,270.68999999999994,,360.7799999999999,,,1
16744,201107,131.73000000000002,109.96000000000004,,,,,,1
16745,201107,513.4799999999999,1052.55,1029.5099999999998,267.09999999999997,1057.0,1234.4200000000008,,1
16746,201107,884.1299999999998,,803.5999999999997,522.69,300.0,560.15,391.0999999999999,1
16748,201107,,,300.40000000000003,,,130.8,479.0,1
16750,201107,199.04000000000002,,,118.7,,,,1
16755,201107,,,,592.41,,,316.06000000000006,1
16756,201107,,,239.4,,,,,1
16757,201107,,,,,,,106.83,1
16763,201107,,-16.95,611.8500000000001,,,,,1
16765,201107,,,,,,34.0,,1
16766,201107,,,,,1145.6,,,1
16767,201107,618.4999999999999,399.18,418.20000000000005,,364.84,,1866.0200000000004,1
16768,201107,,,,,183.24999999999997,,,1
16769,201107,,,,,380.3899999999999,,,1
16770,201107,,,,124.98,,,269.30000000000007,1
16771,201107,,,,,704.33,654.9599999999997,296.65999999999997,1
16774,201107,160.79999999999995,143.4,,,,,,1
16775,201107,258.77,114.35000000000001,114.7,,,171.04999999999998,174.14999999999998,1
16777,201107,,,,,177.25000000000003,,,1
16778,201107,,,,,93.18,,,1
16779,201107,647.9599999999999,1209.11,500.09,480.34,734.1800000000002,359.67,1014.0000000000002,1
16780,201107,,,,,161.89000000000001,,,1
16782,201107,288.15000000000003,,129.95,112.96,183.6,,336.65000000000003,1
16788,201107,,,,,297.1700000000002,,,1
16791,201107,,,168.87000000000003,,151.89999999999998,,255.37999999999994,1
16792,201107,,,,,110.38000000000001,,,1
16794,201107,222.13000000000002,265.36,,,,,,1
16801,201107,,140.85,726.9800000000001,,1.7763568394002505e-13,,,1
16804,201107,,,,,118.05000000000003,,,1
16805,201107,,245.82,,,,,,1
16806,201107,,127.19000000000007,173.07999999999996,241.29,,,,1
16807,201107,469.75999999999993,,280.59999999999997,,371.22999999999996,,,1
16808,201107,,,,,166.5,,,1
16809,201107,127.60999999999997,,128.8,,212.3300000000001,,,1
16810,201107,,,309.53999999999996,,,,,1
16813,201107,435.98,257.16000000000014,206.2499999999999,,,,,1
16814,201107,300.03000000000003,288.65,1020.82,571.7,460.22999999999996,350.29999999999995,1496.52,1
16816,201107,47.24,,,,,,249.67000000000002,1
16817,201107,,128.47999999999996,217.8,215.89999999999998,134.64999999999998,,,1
16818,201107,506.92,466.93,694.6399999999999,,,,,1
16823,201107,,,,358.37999999999994,,,,1
16824,201107,,222.9,,,,,,1
16825,201107,,318.70000000000005,,,,,,1
16832,201107,,62.5,136.65000000000003,,,,,1
16833,201107,,,,,361.80999999999995,,309.48,1
16834,201107,,,,413.46000000000004,,,,1
16837,201107,97.0,,1448.5500000000004,362.94000000000005,,,,1
16838,201107,,,196.73000000000002,,-5.95,392.12000000000006,,1
16839,201107,2132.82,1106.2199999999998,1716.5700000000002,,2012.85,1200.3000000000002,1089.9900000000002,1
16841,201107,317.82,606.7399999999999,319.12000000000006,,,317.38,,1
16842,201107,346.38,,,,,520.5699999999999,,1
16843,201107,1629.6800000000003,1900.0199999999998,1447.8799999999999,394.55999999999995,-12.75,1240.3999999999996,759.0600000000001,1
16849,201107,,124.57,,,,,,1
16850,201107,,,,,,,332.40999999999997,1
16852,201107,,113.06000000000002,,,,,,1
16859,201107,433.77,,,,259.84000000000003,,,1
16869,201107,,387.6799999999999,,,,,,1
16871,201107,,,1059.6599999999996,,927.3100000000001,,,1
16872,201107,,388.36,,,,,,1
16873,201107,,-1.65,546.88,514.53,,,,1
16875,201107,320.66,,,-4.95,,436.2899999999999,326.95,1
16877,201107,111.22999999999999,,77.75000000000006,,,,,1
16880,201107,269.49,421.05999999999995,,,,,,1
16882,201107,,,,205.8,,,9.9,1
16883,201107,,148.7,,,,,,1
16889,201107,,,350.05999999999995,705.56,,,523.0500000000001,1
16892,201107,,102.97999999999999,,,,,-15.95,1
16897,201107,,,,,,-8.881784197001252e-15,213.03000000000006,1
16898,201107,,203.3900000000001,,,,,,1
16899,201107,162.63,,176.99999999999994,,,,,1
16904,201107,187.39,783.4699999999998,,222.47000000000003,433.2899999999997,101.45000000000005,192.26000000000002,1
16905,201107,,,,201.60000000000005,380.97999999999996,,,1
16906,201107,,181.3,99.00000000000001,114.64000000000001,,,,1
16907,201107,127.88000000000001,,,151.29999999999998,,250.67999999999992,,1
16912,201107,392.72,,404.27,,-30.459999999999997,380.34,377.29999999999995,1
16913,201107,,,,,,113.44000000000001,,1
16915,201107,,41.9,,112.49000000000002,54.300000000000004,,,1
16917,201107,,,,,391.5200000000001,,,1
16918,201107,247.25000000000003,,,,,,275.78,1
16919,201107,215.74000000000007,325.36000000000007,580.2899999999998,935.0499999999997,,,,1
16923,201107,391.52000000000004,775.7,421.8900000000002,189.38000000000002,1173.9099999999999,,325.3099999999997,1
16927,201107,,,,,123.35,,,1
16928,201107,119.05,506.84999999999997,105.55,514.56,,47.650000000000006,101.25,1
16931,201107,656.63,184.23000000000005,596.4299999999998,147.06000000000003,277.4299999999999,302.36999999999983,215.16,1
16933,201107,,,,208.03,,,,1
16938,201107,,1309.900000000002,,,,267.6,,1
16940,201107,,1110.6799999999998,,,,757.68,,1
16942,201107,371.2400000000001,473.4599999999999,292.91999999999996,285.04,,,,1
16943,201107,,,172.10000000000002,,193.60000000000002,,451.03,1
16945,201107,308.7100000000001,320.08000000000004,317.1,,675.94,500.78999999999996,,1
16947,201107,,,,406.48000000000013,,,,1
16948,201107,194.48000000000002,,,,170.94000000000003,,69.6,1
16949,201107,,263.0,303.5400000000001,,127.79,,74.42,1
16951,201107,223.95999999999998,,,,,1053.7900000000009,,1
16954,201107,,,,,594.6800000000002,,,1
16955,201107,,163.69,,,,,165.88,1
16957,201107,,,,301.8,114.84,,,1
16960,201107,,,,201.53,,,,1
16963,201107,,110.55000000000001,,,,,,1
16965,201107,,,,201.19,,,,1
16966,201107,,326.16,745.1999999999999,409.2,,,,1
